INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                         MATCH
├─libdl.so.2(GLIBC_2.17)(64bit)                              glibc-2.25.90-27.fc27.aarch64
├─liblzma.so.5()(64bit)                                      xz-libs-5.2.3-2.fc26.aarch64
├─libbz2.so.1()(64bit)                                       bzip2-libs-1.0.6-22.fc26.aarch64
├─liblzma.so.5(XZ_5.0)(64bit)                                xz-libs-5.2.3-2.fc26.aarch64
├─libelf.so.1()(64bit)                                       elfutils-libelf-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.0)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.5)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.3)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libz.so.1(ZLIB_1.2.2.3)(64bit)                             zlib-1.2.11-2.fc26.aarch64
├─libelf.so.1(ELFUTILS_1.6)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.1.1)(64bit)                         elfutils-libelf-0.169-5.fc27.aarch64
├─default-yama-scope                                         elfutils-default-yama-scope-0.169-5.fc27.noarch
├─libelf.so.1(ELFUTILS_1.4)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.7)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
└─elfutils-libelf(aarch-64) = 0.169-5.fc27                   elfutils-libelf-0.169-5.fc27.aarch64
grep-3.1-1.fc27.aarch64                                      
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─libc.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
└─libpcre.so.1()(64bit)                                      pcre-8.41-1.fc27.aarch64
nspr-4.15.0-1.fc27.aarch64                                   
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─libc.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0()(64bit)                                   glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0(GLIBC_2.17)(64bit)                         glibc-2.25.90-27.fc27.aarch64
├─libdl.so.2()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
├─libdl.so.2(GLIBC_2.17)(64bit)                              glibc-2.25.90-27.fc27.aarch64
└─librt.so.1()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
nss-3.31.0-2.fc27.aarch64                                    
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─libc.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0()(64bit)                                   glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0(GLIBC_2.17)(64bit)                         glibc-2.25.90-27.fc27.aarch64
├─libdl.so.2()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
├─libz.so.1()(64bit)                                         zlib-1.2.11-2.fc26.aarch64
├─libnspr4.so()(64bit)                                       nspr-4.15.0-1.fc27.aarch64
├─libplc4.so()(64bit)                                        nspr-4.15.0-1.fc27.aarch64
├─libplds4.so()(64bit)                                       nspr-4.15.0-1.fc27.aarch64
├─libnssutil3.so()(64bit)                                    nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.12)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.12.3)(64bit)                      nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.12.5)(64bit)                      nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.13)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.14)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.15)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.17.1)(64bit)                      nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.24)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─nss-pem                                                    nss-pem-1.0.3-3.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.21)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─libnssutil3.so(NSSUTIL_3.31)(64bit)                        nss-util-3.31.0-2.fc27.aarch64
├─nss-system-init                                            nss-sysinit-3.31.0-2.fc27.aarch64
├─nspr >= 4.15.0                                             nspr-4.15.0-1.fc27.aarch64
├─nss-util >= 3.31.0                                         nss-util-3.31.0-2.fc27.aarch64
└─nss-softokn(aarch-64) >= 3.31.0                            nss-softokn-3.31.0-2.fc27.aarch64
nss-util-3.31.0-2.fc27.aarch64                               
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─libc.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0()(64bit)                                   glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0(GLIBC_2.17)(64bit)                         glibc-2.25.90-27.fc27.aarch64
├─libdl.so.2()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
├─libnspr4.so()(64bit)                                       nspr-4.15.0-1.fc27.aarch64
├─libplc4.so()(64bit)                                        nspr-4.15.0-1.fc27.aarch64
├─libplds4.so()(64bit)                                       nspr-4.15.0-1.fc27.aarch64
└─nspr >= 4.15.0                                             nspr-4.15.0-1.fc27.aarch64
openssh-clients-7.5p1-3.fc27.aarch64                         
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
├─/bin/sh                                                    bash-4.4.12-6.fc27.aarch64
├─libdl.so.2()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
├─libz.so.1()(64bit)                                         zlib-1.2.11-2.fc26.aarch64
├─libdl.so.2(GLIBC_2.17)(64bit)                              glibc-2.25.90-27.fc27.aarch64
├─libcrypto.so.1.1()(64bit)                                  openssl-libs-1:1.1.0f-7.fc27.aarch64
├─libutil.so.1()(64bit)                                      glibc-2.25.90-27.fc27.aarch64
├─libtinfo.so.6()(64bit)                                     ncurses-libs-6.0-10.20170520.fc27.aarch64
├─libcrypto.so.1.1(OPENSSL_1_1_0)(64bit)                     openssl-libs-1:1.1.0f-7.fc27.aarch64
├─libcrypt.so.1()(64bit)                                     libcrypt-2.25.90-27.fc27.aarch64
├─libresolv.so.2()(64bit)                                    glibc-2.25.90-27.fc27.aarch64
├─libncurses.so.6()(64bit)                                   ncurses-libs-6.0-10.20170520.fc27.aarch64
├─libcom_err.so.2()(64bit)                                   libcom_err-1.43.4-2.fc26.aarch64
├─libkrb5.so.3()(64bit)                                      krb5-libs-1.15.1-14.fc27.aarch64
├─libselinux.so.1()(64bit)                                   libselinux-2.6-6.fc27.aarch64
├─libk5crypto.so.3()(64bit)                                  krb5-libs-1.15.1-14.fc27.aarch64
├─libgssapi_krb5.so.2()(64bit)                               krb5-libs-1.15.1-14.fc27.aarch64
├─liblber-2.4.so.2()(64bit)                                  openldap-2.4.45-1.fc27.aarch64
├─libldap-2.4.so.2()(64bit)                                  openldap-2.4.45-1.fc27.aarch64
├─libresolv.so.2(GLIBC_2.17)(64bit)                          glibc-2.25.90-27.fc27.aarch64
├─libgssapi_krb5.so.2(gssapi_krb5_2_MIT)(64bit)              krb5-libs-1.15.1-14.fc27.aarch64
├─libedit.so.0()(64bit)                                      libedit-3.1-18.20170329cvs.fc27.aarch64
├─libc.so.6(GLIBC_2.26)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─libfipscheck.so.1()(64bit)                                 fipscheck-lib-1.5.0-1.fc26.aarch64
├─openssh = 7.5p1-3.fc27                                     openssh-7.5p1-3.fc27.aarch64
└─fipscheck-lib(aarch-64) >= 1.3.0                           fipscheck-lib-1.5.0-1.fc26.aarch64
perl-interpreter-4:5.26.0-395.fc27.aarch64                   
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─libc.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
├─libm.so.6()(64bit)                                         glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0()(64bit)                                   glibc-2.25.90-27.fc27.aarch64
├─perl(strict)                                               perl-libs-4:5.26.0-395.fc27.aarch64
├─libm.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─perl(:MODULE_COMPAT_5.26.0)                                perl-libs-4:5.26.0-395.fc27.aarch64
├─libdl.so.2()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
├─perl(warnings)                                             perl-libs-4:5.26.0-395.fc27.aarch64
├─perl(Carp)                                                 perl-Carp-1.42-393.fc27.noarch
├─perl(Exporter)                                             perl-Exporter-5.72-394.fc27.noarch
├─perl(constant)                                             perl-constant-1.33-394.fc27.noarch
