INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
├─pkgconfig(talloc)                                            libtalloc-devel-2.1.9-2.fc27.ppc64le
├─libtevent(ppc-64) = 0.9.32-1.fc27                            libtevent-0.9.32-1.fc27.ppc64le
└─libtalloc-devel(ppc-64) >= 2.0.7                             libtalloc-devel-2.1.9-2.fc27.ppc64le
lm_sensors-devel-3.4.0-6.fc26.ppc64le                          
├─libsensors.so.4()(64bit)                                     lm_sensors-libs-3.4.0-6.fc26.ppc64le
└─lm_sensors-libs = 3.4.0-6.fc26                               lm_sensors-libs-3.4.0-6.fc26.ppc64le
perl-generators-1.10-5.fc27.noarch                             
├─perl(:MODULE_COMPAT_5.26.0)                                  perl-libs-4:5.26.0-398.fc27.ppc64le
├─/usr/bin/perl                                                perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl-macros                                                  perl-macros-4:5.26.0-398.fc27.ppc64le
├─perl(Fedora::VSP)                                            perl-Fedora-VSP-0.001-7.fc27.noarch
└─perl-interpreter >= 4:5.22.0-351                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
svrcore-devel-4.1.3-1.fc27.ppc64le                             
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─pkgconfig                                                    pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libsvrcore.so.0()(64bit)                                     svrcore-4.1.3-1.fc27.ppc64le
├─nspr-devel >= 4.6                                            nspr-devel-4.16.0-1.fc27.ppc64le
├─nss-devel >= 3.11                                            nss-devel-3.32.0-2.fc27.ppc64le
├─svrcore = 4.1.3-1.fc27                                       svrcore-4.1.3-1.fc27.ppc64le
├─pkgconfig(nspr) >= 4.13.1                                    nspr-devel-4.16.0-1.fc27.ppc64le
└─pkgconfig(nss) >= 3.29.1                                     nss-devel-3.32.0-2.fc27.ppc64le
GeoIP-devel-1.6.11-1.fc27.ppc64le                              
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libGeoIP.so.1()(64bit)                                       GeoIP-1.6.11-1.fc27.ppc64le
└─GeoIP = 1.6.11-1.fc27                                        GeoIP-1.6.11-1.fc27.ppc64le
docbook-style-xsl-1.79.2-4.fc26.noarch                         
├─docbook-dtd-xml                                              docbook-dtds-1.0-66.fc26.noarch
└─xml-common >= 0.6.3-8                                        xml-common-0.6.3-46.fc27.noarch
libxslt-1.1.29-2.fc27.ppc64le                                  
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.ppc64le
├─libc.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libm.so.6()(64bit)                                           glibc-2.26-1.fc27.1.ppc64le
├─libm.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libdl.so.2()(64bit)                                          glibc-2.26-1.fc27.1.ppc64le
