INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                                             MATCH
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
├─python2-setuptools                                                             python2-setuptools-36.2.0-7.fc28.noarch
├─platform-python-devel                                                          platform-python-devel-3.6.2-12.fc28.s390x
└─platform-python-setuptools                                                     platform-python-setuptools-36.2.0-7.fc28.noarch
python-cryptography-2.0.2-2.fc27.src                                             
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
├─python2-setuptools                                                             python2-setuptools-36.2.0-7.fc28.noarch
├─openssl-devel                                                                  openssl-devel-1:1.1.0f-9.fc27.s390x
├─python2-pytest                                                                 python2-pytest-3.2.1-3.fc28.noarch
├─pytz                                                                           python2-pytz-2017.2-3.fc28.noarch
├─python3-pytz                                                                   python3-pytz-2017.2-3.fc28.noarch
├─python-enum34                                                                  python2-enum34-1.1.6-3.fc28.noarch
├─python-ipaddress                                                               python2-ipaddress-1.0.18-3.fc28.noarch
├─python3-iso8601                                                                python3-iso8601-0.1.11-6.fc27.noarch
├─python-pretend                                                                 python2-pretend-1.0.8-10.fc27.noarch
├─python2-iso8601                                                                python2-iso8601-0.1.11-6.fc27.noarch
├─python3-pretend                                                                python3-pretend-1.0.8-10.fc27.noarch
├─python2-six >= 1.4.1                                                           python2-six-1.10.0-11.fc28.noarch
├─python3-six >= 1.4.1                                                           python3-six-1.10.0-11.fc28.noarch
├─python2-asn1crypto >= 0.21                                                     python2-asn1crypto-0.22.0-4.fc27.noarch
├─python2-cffi >= 1.7                                                            python2-cffi-1.10.0-3.fc27.s390x
├─python2-idna >= 2.1                                                            python2-idna-2.5-2.fc27.noarch
├─python3-asn1crypto >= 0.21                                                     python3-asn1crypto-0.22.0-4.fc27.noarch
