INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                      MATCH
├─libkmod.so.2()(64bit)                                   kmod-libs-24-3.fc27.x86_64
├─libmount.so.1(MOUNT_2.19)(64bit)                        libmount-2.30.1-1.fc27.x86_64
├─librt.so.1(GLIBC_2.3.4)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─libkmod.so.2(LIBKMOD_5)(64bit)                          kmod-libs-24-3.fc27.x86_64
├─libdw.so.1(ELFUTILS_0.130)(64bit)                       elfutils-libs-0.170-1.fc27.x86_64
├─libdw.so.1(ELFUTILS_0.158)(64bit)                       elfutils-libs-0.170-1.fc27.x86_64
├─libmount.so.1(MOUNT_2.20)(64bit)                        libmount-2.30.1-1.fc27.x86_64
├─libqrencode.so.3()(64bit)                               qrencode-libs-3.4.4-3.fc27.x86_64
├─libip4tc.so.0()(64bit)                                  iptables-libs-1.6.1-4.fc27.x86_64
├─libblkid.so.1(BLKID_2.18)(64bit)                        libblkid-2.30.1-1.fc27.x86_64
├─libmount.so.1(MOUNT_2.26)(64bit)                        libmount-2.30.1-1.fc27.x86_64
├─dbus >= 1.9.18                                          dbus-1:1.11.16-4.fc27.x86_64
├─systemd-pam = 234-3.fc27                                systemd-pam-234-3.fc27.x86_64
└─systemd-libs = 234-3.fc27                               systemd-libs-234-3.fc27.x86_64
info-6.4-3.fc27.x86_64                                    
├─rtld(GNU_HASH)                                          glibc-2.26-1.fc27.1.x86_64
├─libz.so.1()(64bit)                                      zlib-1.2.11-4.fc27.x86_64
├─libc.so.6(GLIBC_2.15)(64bit)                            glibc-2.26-1.fc27.1.x86_64
└─libtinfo.so.6()(64bit)                                  ncurses-libs-6.0-13.20170722.fc27.x86_64
ceph-mds-1:10.2.7-2.fc27.x86_64                           
├─rtld(GNU_HASH)                                          glibc-2.26-1.fc27.1.x86_64
├─libm.so.6()(64bit)                                      glibc-2.26-1.fc27.1.x86_64
├─libpthread.so.0()(64bit)                                glibc-2.26-1.fc27.1.x86_64
├─libgcc_s.so.1()(64bit)                                  libgcc-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6()(64bit)                                 libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)                       libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)                      libstdc++-7.1.1-7.fc27.1.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                           libgcc-7.1.1-7.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)                     glibc-2.26-1.fc27.1.x86_64
├─libm.so.6(GLIBC_2.2.5)(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─libdl.so.2()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)                    libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.20)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.15)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libdl.so.2(GLIBC_2.2.5)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─librt.so.1()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.3.2)(64bit)                     glibc-2.26-1.fc27.1.x86_64
├─librt.so.1(GLIBC_2.2.5)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─ld-linux-x86-64.so.2()(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─ld-linux-x86-64.so.2(GLIBC_2.3)(64bit)                  glibc-2.26-1.fc27.1.x86_64
├─libboost_system.so.1.63.0()(64bit)                      boost-system-1.63.0-9.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.14)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.18)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_thread.so.1.63.0()(64bit)                      boost-thread-1.63.0-9.fc27.x86_64
├─libnspr4.so()(64bit)                                    nspr-4.16.0-1.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.5)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libnss3.so()(64bit)                                     nss-3.32.0-2.fc27.x86_64
├─libc.so.6(GLIBC_2.16)(64bit)                            glibc-2.26-1.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.19)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.12)(64bit)                      glibc-2.26-1.fc27.1.x86_64
├─libnss3.so(NSS_3.2)(64bit)                              nss-3.32.0-2.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.22)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_iostreams.so.1.63.0()(64bit)                   boost-iostreams-1.63.0-9.fc27.x86_64
├─libnss3.so(NSS_3.3)(64bit)                              nss-3.32.0-2.fc27.x86_64
├─libtcmalloc.so.4()(64bit)                               gperftools-libs-2.6.1-1.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.7)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libnss3.so(NSS_3.12.9)(64bit)                           nss-3.32.0-2.fc27.x86_64
├─libnss3.so(NSS_3.12.5)(64bit)                           nss-3.32.0-2.fc27.x86_64
└─ceph-base = 1:10.2.7-2.fc27                             ceph-base-1:10.2.7-2.fc27.x86_64
ceph-mon-1:10.2.7-2.fc27.x86_64                           
├─rtld(GNU_HASH)                                          glibc-2.26-1.fc27.1.x86_64
├─libm.so.6()(64bit)                                      glibc-2.26-1.fc27.1.x86_64
├─libpthread.so.0()(64bit)                                glibc-2.26-1.fc27.1.x86_64
├─libgcc_s.so.1()(64bit)                                  libgcc-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6()(64bit)                                 libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)                       libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)                      libstdc++-7.1.1-7.fc27.1.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                           libgcc-7.1.1-7.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)                     glibc-2.26-1.fc27.1.x86_64
├─libm.so.6(GLIBC_2.2.5)(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─libdl.so.2()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)                    libstdc++-7.1.1-7.fc27.1.x86_64
├─libz.so.1()(64bit)                                      zlib-1.2.11-4.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.20)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.15)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libdl.so.2(GLIBC_2.2.5)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─/usr/bin/env                                            coreutils-8.27-14.fc27.x86_64
├─librt.so.1()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.3.2)(64bit)                     glibc-2.26-1.fc27.1.x86_64
├─librt.so.1(GLIBC_2.2.5)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─ld-linux-x86-64.so.2()(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─ld-linux-x86-64.so.2(GLIBC_2.3)(64bit)                  glibc-2.26-1.fc27.1.x86_64
├─libboost_system.so.1.63.0()(64bit)                      boost-system-1.63.0-9.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.14)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.18)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_thread.so.1.63.0()(64bit)                      boost-thread-1.63.0-9.fc27.x86_64
├─libnspr4.so()(64bit)                                    nspr-4.16.0-1.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.5)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libnss3.so()(64bit)                                     nss-3.32.0-2.fc27.x86_64
├─libc.so.6(GLIBC_2.16)(64bit)                            glibc-2.26-1.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.19)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.12)(64bit)                      glibc-2.26-1.fc27.1.x86_64
├─libnss3.so(NSS_3.2)(64bit)                              nss-3.32.0-2.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.22)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_iostreams.so.1.63.0()(64bit)                   boost-iostreams-1.63.0-9.fc27.x86_64
├─libnss3.so(NSS_3.3)(64bit)                              nss-3.32.0-2.fc27.x86_64
├─libtcmalloc.so.4()(64bit)                               gperftools-libs-2.6.1-1.fc27.x86_64
├─python-flask                                            python2-flask-1:0.11.1-5.fc26.noarch
├─libsnappy.so.1()(64bit)                                 snappy-1.1.4-3.fc26.x86_64
├─libboost_random.so.1.63.0()(64bit)                      boost-random-1.63.0-9.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.7)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libnss3.so(NSS_3.12.9)(64bit)                           nss-3.32.0-2.fc27.x86_64
├─libnss3.so(NSS_3.12.5)(64bit)                           nss-3.32.0-2.fc27.x86_64
├─libleveldb.so.1()(64bit)                                leveldb-1.18-1.fc26.x86_64
├─python(abi) = 2.7                                       python2-2.7.13-12.fc27.x86_64
└─ceph-base = 1:10.2.7-2.fc27                             ceph-base-1:10.2.7-2.fc27.x86_64
ceph-osd-1:10.2.7-2.fc27.x86_64                           
├─rtld(GNU_HASH)                                          glibc-2.26-1.fc27.1.x86_64
├─libm.so.6()(64bit)                                      glibc-2.26-1.fc27.1.x86_64
├─libpthread.so.0()(64bit)                                glibc-2.26-1.fc27.1.x86_64
├─libgcc_s.so.1()(64bit)                                  libgcc-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6()(64bit)                                 libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)                       libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)                      libstdc++-7.1.1-7.fc27.1.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                           libgcc-7.1.1-7.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)                     glibc-2.26-1.fc27.1.x86_64
├─libm.so.6(GLIBC_2.2.5)(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─libdl.so.2()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)                    libstdc++-7.1.1-7.fc27.1.x86_64
├─libz.so.1()(64bit)                                      zlib-1.2.11-4.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.20)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
