INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                              MATCH
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)            libstdc++-7.1.1-6.fc27.x86_64
├─libz.so.1()(64bit)                              zlib-1.2.11-2.fc26.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
└─libbz2.so.1()(64bit)                            bzip2-libs-1.0.6-22.fc26.x86_64
boost-locale-1.63.0-9.fc27.x86_64                 
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
