INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
└─libm.so.6(GLIBC_2.1)                                         glibc-2.26-1.fc27.1.i686
ncurses-libs-6.0-13.20170722.fc27.i686                         
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.16)                                        glibc-2.26-1.fc27.1.i686
└─ncurses-base = 6.0-13.20170722.fc27                          ncurses-base-6.0-13.20170722.fc27.noarch
ncurses-base-6.0-13.20170722.fc27.noarch                       
libX11-1.6.5-4.fc27.i686                                       
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.15)                                        glibc-2.26-1.fc27.1.i686
├─libxcb.so.1                                                  libxcb-1.12-5.fc27.i686
└─libX11-common >= 1.6.5-4.fc27                                libX11-common-1.6.5-4.fc27.noarch
libX11-common-1.6.5-4.fc27.noarch                              
libXext-1.3.3-7.fc27.i686                                      
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libX11.so.6                                                  libX11-1.6.5-4.fc27.i686
└─libX11 >= 1.5.99.902                                         libX11-1.6.5-4.fc27.i686
libXi-1.7.9-4.fc27.i686                                        
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libX11.so.6                                                  libX11-1.6.5-4.fc27.i686
├─libXext.so.6                                                 libXext-1.3.3-7.fc27.i686
└─libX11 >= 1.5.99.902                                         libX11-1.6.5-4.fc27.i686
findutils-1:4.6.0-14.fc27.i686                                 
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─libselinux.so.1                                              libselinux-2.7-1.fc27.i686
└─libc.so.6(GLIBC_2.17)                                        glibc-2.26-1.fc27.1.i686
info-6.4-3.fc27.i686                                           
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
├─libc.so.6(GLIBC_2.15)                                        glibc-2.26-1.fc27.1.i686
└─libtinfo.so.6                                                ncurses-libs-6.0-13.20170722.fc27.i686
which-2.21-4.fc27.i686                                         
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
└─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
ca-certificates-2017.2.16-3.fc27.noarch                        
├─p11-kit >= 0.23.4                                            p11-kit-0.23.7-3.fc27.i686
└─p11-kit-trust >= 0.23.4                                      p11-kit-trust-0.23.7-3.fc27.i686
chkconfig-1.10-3.fc27.i686                                     
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libselinux.so.1                                              libselinux-2.7-1.fc27.i686
├─libc.so.6(GLIBC_2.8)                                         glibc-2.26-1.fc27.1.i686
├─libpopt.so.0                                                 popt-1.16-11.fc27.i686
├─libpopt.so.0(LIBPOPT_0)                                      popt-1.16-11.fc27.i686
└─libsepol.so.1                                                libsepol-2.7-1.fc27.i686
libjpeg-turbo-1.5.1-4.fc27.i686                                
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
└─libc.so.6(GLIBC_2.7)                                         glibc-2.26-1.fc27.1.i686
nspr-4.16.0-1.fc27.i686                                        
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                              glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.1)                                   glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.2)                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.17)                                        glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.3.2)                                 glibc-2.26-1.fc27.1.i686
├─librt.so.1                                                   glibc-2.26-1.fc27.1.i686
└─librt.so.1(GLIBC_2.2)                                        glibc-2.26-1.fc27.1.i686
nss-3.32.0-2.fc27.i686                                         
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                              glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
├─libnspr4.so                                                  nspr-4.16.0-1.fc27.i686
├─libplc4.so                                                   nspr-4.16.0-1.fc27.i686
├─libplds4.so                                                  nspr-4.16.0-1.fc27.i686
├─libnssutil3.so                                               nss-util-3.32.0-2.fc27.i686
├─libnssutil3.so(NSSUTIL_3.12)                                 nss-util-3.32.0-2.fc27.i686
├─libnssutil3.so(NSSUTIL_3.14)                                 nss-util-3.32.0-2.fc27.i686
├─libnssutil3.so(NSSUTIL_3.15)                                 nss-util-3.32.0-2.fc27.i686
├─nss-pem                                                      nss-pem-1.0.3-5.fc27.i686
├─libnssutil3.so(NSSUTIL_3.12.3)                               nss-util-3.32.0-2.fc27.i686
├─libnssutil3.so(NSSUTIL_3.13)                                 nss-util-3.32.0-2.fc27.i686
